x1,y1,x2,y2,class,true_class_name,image,image_path,class_id
209,167,777,380,144,Jaguar XK XKR 2012,04217.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04217.jpg,89
43,117,561,278,59,Chevrolet Camaro Convertible 2012,04218.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04218.jpg,63
34,108,595,410,166,Mercedes-Benz Sprinter Van 2012,04219.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04219.jpg,162
111,31,554,305,146,Jeep Wrangler SUV 2012,04220.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04220.jpg,173
17,30,247,185,73,Chevrolet Malibu Sedan 2007,04221.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04221.jpg,16
17,67,307,236,121,GMC Acadia SUV 2012,04222.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04222.jpg,82
18,33,437,287,124,HUMMER H3T Crew Cab 2010,04223.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04223.jpg,49
17,152,476,367,6,Acura Integra Type R 2001,04224.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04224.jpg,123
8,139,605,431,88,Dodge Sprinter Cargo Van 2009,04225.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04225.jpg,81
51,77,2462,1622,145,Jeep Patriot SUV 2012,04226.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04226.jpg,68
34,38,276,182,77,Chrysler Sebring Convertible 2010,04227.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04227.jpg,122
11,47,270,155,181,Suzuki Aerio Sedan 2007,04228.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04228.jpg,163
124,75,1069,673,168,Nissan Leaf Hatchback 2012,04229.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04229.jpg,142
2,33,778,333,107,Ford Mustang Convertible 2007,04230.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04230.jpg,132
14,28,605,489,179,Spyker C8 Convertible 2009,04231.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04231.jpg,104
105,99,579,354,102,Ferrari California Convertible 2012,04232.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04232.jpg,141
96,66,453,392,116,Ford E-Series Wagon Van 2012,04233.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04233.jpg,67
1,103,456,266,74,Chevrolet Silverado 1500 Extended Cab 2012,04234.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04234.jpg,78
23,65,637,307,116,Ford E-Series Wagon Van 2012,04235.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04235.jpg,67
29,160,668,353,107,Ford Mustang Convertible 2007,04236.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04236.jpg,132
143,99,1966,1497,20,Audi S6 Sedan 2011,04237.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04237.jpg,69
48,100,446,289,81,Chrysler PT Cruiser Convertible 2008,04238.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04238.jpg,182
84,38,585,429,118,GMC Terrain SUV 2012,04239.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04239.jpg,179
18,177,778,522,191,Volkswagen Golf Hatchback 1991,04240.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04240.jpg,37
58,140,1209,670,15,Audi R8 Coupe 2012,04241.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04241.jpg,44
349,88,2212,1429,147,Jeep Liberty SUV 2012,04242.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04242.jpg,85
66,128,617,379,43,Bentley Continental GT Coupe 2007,04243.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04243.jpg,65
139,172,690,431,2,Acura RL Sedan 2012,04244.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04244.jpg,191
23,89,617,479,87,Dodge Ram Pickup 3500 Quad Cab 2009,04245.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04245.jpg,155
66,141,739,427,66,Chevrolet Cobalt SS 2010,04246.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04246.jpg,29
45,40,644,283,8,Aston Martin V8 Vantage Convertible 2012,04247.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04247.jpg,54
18,1,442,225,124,HUMMER H3T Crew Cab 2010,04248.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04248.jpg,49
22,5,304,159,68,Chevrolet TrailBlazer SS 2009,04249.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04249.jpg,114
28,84,453,282,45,Bugatti Veyron 16.4 Convertible 2009,04250.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04250.jpg,119
95,161,558,420,139,Hyundai Elantra Touring Hatchback 2012,04251.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04251.jpg,28
62,145,450,422,7,Acura ZDX Hatchback 2012,04252.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04252.jpg,139
53,136,557,350,171,Nissan 240SX Coupe 1998,04253.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04253.jpg,92
8,63,496,281,159,Mazda Tribute SUV 2011,04254.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04254.jpg,183
169,129,414,278,99,FIAT 500 Abarth 2012,04255.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04255.jpg,135
7,10,385,353,100,FIAT 500 Convertible 2012,04256.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04256.jpg,151
83,185,577,441,132,Hyundai Tucson SUV 2012,04257.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04257.jpg,138
14,16,609,461,76,Chrysler Aspen SUV 2009,04258.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04258.jpg,99
61,84,974,548,73,Chevrolet Malibu Sedan 2007,04259.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04259.jpg,16
36,52,372,218,78,Chrysler Town and Country Minivan 2012,04260.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04260.jpg,195
79,131,275,317,100,FIAT 500 Convertible 2012,04261.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04261.jpg,151
25,33,483,243,105,Fisker Karma Sedan 2012,04262.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04262.jpg,34
41,175,614,399,192,Volkswagen Beetle Hatchback 2012,04263.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04263.jpg,17
44,71,594,416,58,Chevrolet Traverse SUV 2012,04264.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04264.jpg,9
11,86,615,416,150,Lamborghini Reventon Coupe 2008,04265.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04265.jpg,188
23,161,619,458,30,BMW 3 Series Wagon 2012,04266.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04266.jpg,101
75,179,564,441,61,Chevrolet Impala Sedan 2007,04267.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04267.jpg,77
62,13,666,501,65,Chevrolet Avalanche Crew Cab 2012,04268.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04268.jpg,47
39,48,275,180,25,Audi TT RS Coupe 2012,04269.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04269.jpg,39
133,51,1081,872,78,Chrysler Town and Country Minivan 2012,04270.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04270.jpg,195
8,30,500,325,56,Chevrolet Corvette ZR1 2012,04271.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04271.jpg,94
47,113,749,426,189,Toyota 4Runner SUV 2012,04272.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04272.jpg,120
61,66,999,696,146,Jeep Wrangler SUV 2012,04273.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04273.jpg,173
114,84,967,684,132,Hyundai Tucson SUV 2012,04274.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04274.jpg,138
221,577,1736,1340,79,Chrysler 300 SRT-8 2010,04275.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04275.jpg,19
34,90,474,240,179,Spyker C8 Convertible 2009,04276.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04276.jpg,104
11,30,402,191,186,Toyota Sequoia SUV 2012,04277.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04277.jpg,11
177,377,1929,1070,113,Ford F-150 Regular Cab 2012,04278.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04278.jpg,167
1,39,243,135,161,Mercedes-Benz 300-Class Convertible 1993,04279.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04279.jpg,86
37,72,471,224,59,Chevrolet Camaro Convertible 2012,04280.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04280.jpg,63
72,46,261,140,163,Mercedes-Benz SL-Class Coupe 2009,04281.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04281.jpg,111
346,229,1567,883,173,Porsche Panamera Sedan 2012,04282.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04282.jpg,41
41,28,660,350,96,Dodge Charger Sedan 2012,04283.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04283.jpg,7
1,63,619,411,171,Nissan 240SX Coupe 1998,04284.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04284.jpg,92
6,30,253,152,72,Chevrolet Monte Carlo Coupe 2007,04285.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04285.jpg,130
115,89,591,416,172,Plymouth Neon Coupe 1999,04286.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04286.jpg,15
24,41,398,276,160,McLaren MP4-12C Coupe 2012,04287.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04287.jpg,116
76,72,926,690,182,Suzuki Kizashi Sedan 2012,04288.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04288.jpg,160
48,41,353,241,51,Cadillac CTS-V Sedan 2012,04289.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04289.jpg,74
152,140,443,355,117,Ford Fiesta Sedan 2012,04290.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04290.jpg,168
29,64,215,173,111,Ford Ranger SuperCab 2011,04291.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04291.jpg,56
33,72,540,322,11,Aston Martin Virage Coupe 2012,04292.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04292.jpg,128
74,45,996,627,106,Ford F-450 Super Duty Crew Cab 2012,04293.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04293.jpg,4
1,8,852,525,36,BMW M6 Convertible 2010,04294.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04294.jpg,20
74,224,448,368,153,Lamborghini Diablo Coupe 2001,04295.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04295.jpg,143
183,255,963,671,101,Ferrari FF Coupe 2012,04296.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04296.jpg,52
231,328,1691,1124,98,Eagle Talon Hatchback 1998,04297.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04297.jpg,185
67,152,573,464,155,Land Rover LR2 SUV 2012,04298.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04298.jpg,97
12,1,599,385,169,Nissan NV Passenger Van 2012,04299.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04299.jpg,156
16,29,241,155,76,Chrysler Aspen SUV 2009,04300.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04300.jpg,99
44,18,229,135,157,MINI Cooper Roadster Convertible 2012,04301.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04301.jpg,190
42,195,834,429,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,04302.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04302.jpg,18
192,581,3976,1791,164,Mercedes-Benz E-Class Sedan 2012,04303.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04303.jpg,177
87,54,581,391,172,Plymouth Neon Coupe 1999,04304.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04304.jpg,15
23,130,622,441,118,GMC Terrain SUV 2012,04305.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04305.jpg,179
1,16,120,94,174,Ram C/V Cargo Van Minivan 2012,04306.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04306.jpg,103
6,34,242,124,69,Chevrolet Silverado 2500HD Regular Cab 2012,04307.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04307.jpg,147
91,90,874,495,9,Aston Martin V8 Vantage Coupe 2012,04308.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04308.jpg,165
16,106,584,379,79,Chrysler 300 SRT-8 2010,04309.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04309.jpg,19
29,143,614,423,58,Chevrolet Traverse SUV 2012,04310.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04310.jpg,9
27,115,594,391,117,Ford Fiesta Sedan 2012,04311.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04311.jpg,168
3,5,485,210,16,Audi V8 Sedan 1994,04312.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04312.jpg,124
27,64,250,177,21,Audi S5 Convertible 2012,04313.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04313.jpg,144
13,9,294,181,186,Toyota Sequoia SUV 2012,04314.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04314.jpg,11
6,62,381,277,161,Mercedes-Benz 300-Class Convertible 1993,04315.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04315.jpg,86
74,87,579,262,49,Buick Verano Sedan 2012,04316.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04316.jpg,10
53,339,963,744,107,Ford Mustang Convertible 2007,04317.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04317.jpg,132
21,15,363,255,86,Dodge Ram Pickup 3500 Crew Cab 2010,04318.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04318.jpg,25
15,23,292,163,165,Mercedes-Benz S-Class Sedan 2012,04319.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04319.jpg,70
109,14,909,715,154,Land Rover Range Rover SUV 2012,04320.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04320.jpg,27
98,15,630,294,63,Chevrolet Sonic Sedan 2012,04321.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04321.jpg,129
35,43,445,314,110,Ford Edge SUV 2012,04322.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04322.jpg,64
10,13,190,91,31,BMW 6 Series Convertible 2007,04323.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04323.jpg,145
24,3,239,179,121,GMC Acadia SUV 2012,04324.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04324.jpg,82
26,12,457,272,186,Toyota Sequoia SUV 2012,04325.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04325.jpg,11
108,207,897,596,63,Chevrolet Sonic Sedan 2012,04326.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04326.jpg,129
59,37,600,369,146,Jeep Wrangler SUV 2012,04327.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04327.jpg,173
2,13,221,112,42,Bentley Continental GT Coupe 2012,04328.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04328.jpg,42
127,170,476,337,100,FIAT 500 Convertible 2012,04329.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04329.jpg,151
72,85,986,646,65,Chevrolet Avalanche Crew Cab 2012,04330.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04330.jpg,47
14,126,500,296,98,Eagle Talon Hatchback 1998,04331.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04331.jpg,185
64,151,768,405,182,Suzuki Kizashi Sedan 2012,04332.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04332.jpg,160
71,37,312,134,180,Spyker C8 Coupe 2009,04333.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04333.jpg,26
137,272,654,773,45,Bugatti Veyron 16.4 Convertible 2009,04334.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04334.jpg,119
47,58,552,412,185,Tesla Model S Sedan 2012,04335.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04335.jpg,150
61,30,969,767,146,Jeep Wrangler SUV 2012,04336.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04336.jpg,173
24,73,600,338,141,Infiniti G Coupe IPL 2012,04337.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04337.jpg,136
33,67,404,283,5,Acura TSX Sedan 2012,04338.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04338.jpg,58
69,206,769,511,36,BMW M6 Convertible 2010,04339.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04339.jpg,20
6,46,255,156,91,Dodge Dakota Club Cab 2007,04340.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04340.jpg,2
48,34,400,243,91,Dodge Dakota Club Cab 2007,04341.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04341.jpg,2
15,39,199,124,108,Ford Freestar Minivan 2007,04342.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04342.jpg,108
143,310,915,656,112,Ford GT Coupe 2006,04343.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04343.jpg,73
58,124,478,290,188,Toyota Corolla Sedan 2012,04344.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04344.jpg,62
172,256,1450,1075,53,Cadillac Escalade EXT Crew Cab 2007,04345.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04345.jpg,45
68,95,974,629,79,Chrysler 300 SRT-8 2010,04346.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04346.jpg,19
58,94,467,293,162,Mercedes-Benz C-Class Sedan 2012,04347.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04347.jpg,79
11,41,615,416,52,Cadillac SRX SUV 2012,04348.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04348.jpg,189
33,182,617,386,4,Acura TL Type-S 2008,04349.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04349.jpg,174
27,45,628,441,67,Chevrolet Malibu Hybrid Sedan 2010,04350.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04350.jpg,166
200,239,1134,695,35,BMW M5 Sedan 2010,04351.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04351.jpg,194
179,127,472,333,97,Dodge Charger SRT-8 2009,04352.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04352.jpg,33
61,225,968,520,43,Bentley Continental GT Coupe 2007,04353.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04353.jpg,65
53,44,684,444,146,Jeep Wrangler SUV 2012,04354.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04354.jpg,173
135,253,1115,817,193,Volvo C30 Hatchback 2012,04355.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04355.jpg,14
125,134,477,309,52,Cadillac SRX SUV 2012,04356.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04356.jpg,189
340,11,1687,1062,25,Audi TT RS Coupe 2012,04357.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04357.jpg,39
37,63,267,215,195,Volvo XC90 SUV 2007,04358.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04358.jpg,131
66,68,599,306,19,Audi TT Hatchback 2011,04359.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04359.jpg,110
9,29,266,154,56,Chevrolet Corvette ZR1 2012,04360.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04360.jpg,94
19,40,210,150,196,smart fortwo Convertible 2012,04361.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04361.jpg,134
108,81,739,388,160,McLaren MP4-12C Coupe 2012,04362.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04362.jpg,116
38,178,603,371,173,Porsche Panamera Sedan 2012,04363.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04363.jpg,41
160,289,1009,947,183,Suzuki SX4 Hatchback 2012,04364.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04364.jpg,118
47,18,562,355,144,Jaguar XK XKR 2012,04365.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04365.jpg,89
96,69,584,303,49,Buick Verano Sedan 2012,04366.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04366.jpg,10
24,268,1022,567,105,Fisker Karma Sedan 2012,04367.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04367.jpg,34
42,91,636,444,72,Chevrolet Monte Carlo Coupe 2007,04368.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04368.jpg,130
108,37,682,555,124,HUMMER H3T Crew Cab 2010,04369.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04369.jpg,49
168,201,782,604,63,Chevrolet Sonic Sedan 2012,04370.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04370.jpg,129
103,126,561,414,149,Jeep Compass SUV 2012,04371.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04371.jpg,102
6,39,257,136,62,Chevrolet Tahoe Hybrid SUV 2012,04372.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04372.jpg,161
41,197,695,440,91,Dodge Dakota Club Cab 2007,04373.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04373.jpg,2
12,43,639,426,32,BMW X5 SUV 2007,04374.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04374.jpg,172
310,167,602,372,37,BMW X3 SUV 2012,04375.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04375.jpg,75
4,67,259,152,161,Mercedes-Benz 300-Class Convertible 1993,04376.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04376.jpg,86
17,109,626,438,77,Chrysler Sebring Convertible 2010,04377.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04377.jpg,122
80,73,706,438,144,Jaguar XK XKR 2012,04378.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04378.jpg,89
10,13,234,146,12,Audi RS 4 Convertible 2008,04379.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04379.jpg,125
7,91,463,296,17,Audi 100 Sedan 1994,04380.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04380.jpg,55
83,129,367,289,76,Chrysler Aspen SUV 2009,04381.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04381.jpg,99
42,80,727,420,168,Nissan Leaf Hatchback 2012,04382.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04382.jpg,142
1,6,500,240,159,Mazda Tribute SUV 2011,04383.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04383.jpg,183
17,55,285,166,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,04384.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04384.jpg,72
53,53,569,371,35,BMW M5 Sedan 2010,04385.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04385.jpg,194
37,38,540,245,10,Aston Martin Virage Convertible 2012,04386.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04386.jpg,133
35,17,607,437,122,GMC Canyon Extended Cab 2012,04387.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04387.jpg,57
41,155,619,416,180,Spyker C8 Coupe 2009,04388.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04388.jpg,26
25,28,377,249,85,Dodge Caravan Minivan 1997,04389.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/04389.jpg,13
